date,platform,campaign_name,objective,ad_id,ad_name,state,region,device,age_group,gender,impressions,reach,link_clicks,spend_inr,conversions,revenue_inr,likes,comments,shares,saves,video_plays
2025-06-30,Facebook,Brand Awareness,Engagement,AD1651,Short Video 3,Uttar Pradesh,North,Mobile,25-34,Male,98027.0,35600.0,1545.0,6970.0,21.0,62195.0,1938.0,336.0,176.0,248.0,12612.0
2025-06-30,Facebook,Clearance Event,Conversions,AD1652,Static Image 2,Delhi,North,Desktop,35-44,Male,29466.0,14571.0,347.0,2085.0,12.0,14162.0,451.0,72.0,36.0,46.0,722.0
2025-06-30,Facebook,Clearance Event,Conversions,AD1653,Static Image 2,Karnataka,South,Mobile,35-44,Female,67027.0,37052.0,920.0,5995.0,51.0,59604.0,1125.0,203.0,99.0,142.0,1573.0
2025-06-30,Facebook,Summer Sale,Conversions,AD1654,Static Image 3,Gujarat,West,Mobile,25-34,Female,34505.0,24015.0,200.0,2864.0,15.0,21306.0,191.0,36.0,17.0,29.0,311.0
2025-06-30,Facebook,Brand Awareness,Engagement,AD1655,Stories 5,West Bengal,East,Desktop,25-34,Female,99678.0,48564.0,1712.0,6542.0,16.0,14596.0,2293.0,363.0,200.0,295.0,3358.0
2025-06-30,Facebook,Monsoon Launch,Traffic,AD1656,Short Video 5,Uttar Pradesh,North,Mobile,18-24,Male,29794.0,18063.0,474.0,2357.0,12.0,24788.0,319.0,53.0,32.0,41.0,3562.0
2025-06-30,Facebook,Monsoon Launch,Traffic,AD1657,Carousel 4,Maharashtra,West,Desktop,55+,Male,120302.0,83143.0,1246.0,7256.0,8.0,17751.0,636.0,92.0,43.0,70.0,881.0
2025-06-30,Facebook,Summer Sale,Conversions,AD1658,Static Image 5,Tamil Nadu,South,Mobile,25-34,Male,108765.0,80439.0,670.0,7726.0,30.0,60436.0,1354.0,223.0,90.0,180.0,1889.0
2025-06-30,Facebook,Brand Awareness,Engagement,AD1659,Carousel 5,Telangana,South,Desktop,18-24,Female,71748.0,31823.0,659.0,4312.0,1.0,1006.0,1120.0,160.0,95.0,152.0,1602.0
2025-06-30,Facebook,Monsoon Launch,Traffic,AD1660,Static Image 5,Kerala,South,Mobile,35-44,Male,55873.0,28635.0,888.0,4329.0,2.0,2829.0,656.0,112.0,56.0,108.0,974.0
2025-06-30,Facebook,Monsoon Launch,Traffic,AD1661,Stories 1,Rajasthan,North,Mobile,45-54,Female,116537.0,58741.0,1979.0,7059.0,16.0,30666.0,1725.0,284.0,141.0,220.0,2506.0
2025-06-30,Instagram,Summer Sale,Conversions,AD1662,Stories 2,Maharashtra,West,Mobile,18-24,Male,81840.0,40680.0,1271.0,6055.0,60.0,134487.0,1708.0,287.0,156.0,233.0,2641.0
2025-06-30,Instagram,Brand Awareness,Engagement,AD1663,Short Video 1,Gujarat,West,Mobile,35-44,Male,141280.0,95406.0,2943.0,10414.0,7.0,7412.0,1434.0,263.0,112.0,192.0,16305.0
2025-06-30,Instagram,Summer Sale,Conversions,AD1664,Short Video 1,Telangana,South,Desktop,25-34,Male,89085.0,38256.0,943.0,6814.0,50.0,80269.0,1314.0,206.0,104.0,164.0,10978.0
2025-06-30,Instagram,Monsoon Launch,Traffic,AD1665,Carousel 1,Rajasthan,North,Desktop,35-44,Female,51211.0,30413.0,866.0,3681.0,9.0,8488.0,389.0,54.0,31.0,48.0,555.0
2025-06-30,Instagram,Summer Sale,Conversions,AD1666,Stories 2,Gujarat,West,Mobile,35-44,Female,62865.0,39987.0,1122.0,4494.0,66.0,132926.0,1214.0,236.0,94.0,178.0,2027.0
2025-06-30,Instagram,Brand Awareness,Engagement,AD1667,Stories 5,Gujarat,West,Mobile,35-44,Male,75020.0,51447.0,1252.0,3423.0,5.0,8993.0,1423.0,224.0,120.0,168.0,2212.0
2025-06-30,Instagram,Clearance Event,Conversions,AD1668,Static Image 2,West Bengal,East,Desktop,35-44,Female,72823.0,52047.0,806.0,5879.0,35.0,43289.0,669.0,128.0,54.0,99.0,1071.0
2025-06-30,Instagram,Monsoon Launch,Traffic,AD1669,Carousel 3,Rajasthan,North,Mobile,45-54,Female,100125.0,42781.0,1793.0,6073.0,40.0,66527.0,939.0,168.0,80.0,132.0,1375.0
2025-06-30,Instagram,Monsoon Launch,Traffic,AD1670,Static Image 4,Maharashtra,West,Mobile,35-44,Female,65860.0,42196.0,1020.0,3567.0,28.0,76333.0,531.0,91.0,41.0,70.0,836.0
2025-06-30,Instagram,Clearance Event,Conversions,AD1671,Stories 4,Rajasthan,North,Mobile,45-54,Female,104704.0,44131.0,1557.0,7703.0,65.0,74034.0,1035.0,151.0,80.0,136.0,1463.0
2025-07-01,Facebook,Monsoon Launch,Traffic,AD1672,Short Video 1,Gujarat,West,Desktop,18-24,Female,133527.0,49101.0,2493.0,7316.0,1.0,1580.0,2463.0,412.0,193.0,336.0,17051.0
2025-07-01,Facebook,Monsoon Launch,Traffic,AD1673,Carousel 4,West Bengal,East,Mobile,25-34,Female,95580.0,40813.0,1883.0,6637.0,1.0,1168.0,1074.0,170.0,83.0,157.0,1573.0
2025-07-01,Facebook,Monsoon Launch,Traffic,AD1674,Carousel 3,Uttar Pradesh,North,Mobile,25-34,Male,112652.0,51923.0,1979.0,7684.0,22.0,22432.0,977.0,148.0,96.0,128.0,1438.0
2025-07-01,Facebook,Clearance Event,Conversions,AD1675,Static Image 2,Gujarat,West,Mobile,18-24,Female,66685.0,32572.0,649.0,4776.0,18.0,18953.0,1063.0,206.0,87.0,151.0,1543.0
2025-07-01,Facebook,Brand Awareness,Engagement,AD1676,Short Video 1,Gujarat,West,Mobile,18-24,Male,79308.0,37225.0,684.0,5172.0,17.0,18024.0,1640.0,274.0,141.0,211.0,10354.0
2025-07-01,Facebook,Clearance Event,Conversions,AD1677,Short Video 1,West Bengal,East,Desktop,45-54,Male,58428.0,38400.0,606.0,4210.0,31.0,40972.0,1226.0,218.0,110.0,161.0,7682.0
2025-07-01,Facebook,Summer Sale,Conversions,AD1678,Carousel 3,Uttar Pradesh,North,Desktop,45-54,Male,59056.0,23354.0,683.0,5275.0,27.0,51146.0,385.0,52.0,22.0,44.0,508.0
2025-07-01,Facebook,Clearance Event,Conversions,AD1679,Static Image 4,Delhi,North,Desktop,25-34,Female,53740.0,30343.0,383.0,4425.0,20.0,30467.0,651.0,121.0,62.0,99.0,921.0
2025-07-01,Facebook,Brand Awareness,Engagement,AD1680,Short Video 4,Delhi,North,Mobile,25-34,Male,123669.0,54032.0,1589.0,9526.0,36.0,72245.0,1652.0,236.0,119.0,209.0,14770.0
2025-07-01,Facebook,Clearance Event,Conversions,AD1681,Carousel 1,West Bengal,East,Mobile,25-34,Male,83579.0,54823.0,1165.0,5883.0,30.0,36320.0,1151.0,191.0,103.0,137.0,1835.0
2025-07-01,Instagram,Monsoon Launch,Traffic,AD1682,Short Video 3,Karnataka,South,Desktop,18-24,Male,137063.0,82759.0,2267.0,8667.0,45.0,60850.0,1169.0,207.0,116.0,160.0,15216.0
2025-07-01,Instagram,Summer Sale,Conversions,AD1683,Stories 4,Telangana,South,Desktop,35-44,Female,111699.0,77505.0,1639.0,6549.0,95.0,129858.0,2260.0,402.0,189.0,320.0,3448.0
2025-07-01,Instagram,Clearance Event,Conversions,AD1684,Stories 3,West Bengal,East,Mobile,25-34,Female,99076.0,42244.0,2116.0,7122.0,153.0,156826.0,2162.0,369.0,178.0,301.0,3300.0
2025-07-01,Instagram,Summer Sale,Conversions,AD1685,Carousel 5,Telangana,South,Mobile,18-24,Female,105832.0,57792.0,1581.0,6586.0,73.0,137598.0,1718.0,278.0,129.0,211.0,2579.0
2025-07-01,Instagram,Summer Sale,Conversions,AD1686,Carousel 5,Rajasthan,North,Mobile,18-24,Male,49547.0,31222.0,504.0,3708.0,26.0,37731.0,709.0,97.0,58.0,73.0,1034.0
2025-07-01,Instagram,Clearance Event,Conversions,AD1687,Short Video 3,Rajasthan,North,Mobile,45-54,Female,50726.0,25780.0,1030.0,4676.0,63.0,78490.0,651.0,107.0,45.0,89.0,6040.0
2025-07-01,Instagram,Summer Sale,Conversions,AD1688,Stories 4,Telangana,South,Desktop,35-44,Male,56929.0,36184.0,977.0,3123.0,63.0,117697.0,744.0,116.0,68.0,119.0,1099.0
2025-07-01,Instagram,Monsoon Launch,Traffic,AD1689,Carousel 3,Telangana,South,Desktop,35-44,Female,30712.0,12652.0,539.0,1719.0,0.0,0.0,424.0,69.0,32.0,58.0,613.0
2025-07-01,Instagram,Brand Awareness,Engagement,AD1690,Static Image 3,Kerala,South,Desktop,45-54,Female,88941.0,35155.0,1063.0,4565.0,27.0,46851.0,754.0,134.0,69.0,115.0,1221.0
2025-07-02,Facebook,Monsoon Launch,Traffic,AD1691,Stories 1,Delhi,North,Desktop,18-24,Male,59842.0,22654.0,776.0,3647.0,4.0,7075.0,855.0,146.0,77.0,97.0,1315.0
2025-07-02,Facebook,Monsoon Launch,Traffic,AD1692,Static Image 3,Rajasthan,North,Mobile,18-24,Female,88110.0,46841.0,1318.0,5572.0,13.0,19863.0,479.0,87.0,43.0,66.0,752.0
2025-07-02,Facebook,Summer Sale,Conversions,AD1693,Static Image 2,Karnataka,South,Desktop,35-44,Female,105543.0,63363.0,1417.0,7407.0,90.0,145858.0,217.0,51.0,20.0,30.0,366.0
2025-07-02,Facebook,Clearance Event,Conversions,AD1694,Stories 1,Uttar Pradesh,North,Desktop,25-34,Male,50480.0,34189.0,662.0,4093.0,32.0,36286.0,373.0,71.0,46.0,53.0,632.0
2025-07-02,Facebook,Monsoon Launch,Traffic,AD1695,Static Image 2,West Bengal,East,Desktop,25-34,Female,82041.0,33689.0,1163.0,4860.0,14.0,16978.0,1139.0,186.0,80.0,134.0,1697.0
2025-07-02,Facebook,Clearance Event,Conversions,AD1696,Static Image 1,Kerala,South,Desktop,25-34,Male,35496.0,15071.0,337.0,2617.0,15.0,15266.0,604.0,97.0,50.0,72.0,892.0
2025-07-02,Facebook,Brand Awareness,Engagement,AD1697,Static Image 5,Rajasthan,North,Desktop,18-24,Male,50569.0,18996.0,496.0,3715.0,13.0,23345.0,451.0,79.0,47.0,64.0,667.0
2025-07-02,Facebook,Summer Sale,Conversions,AD1698,Short Video 4,Uttar Pradesh,North,Mobile,25-34,Male,63695.0,24988.0,702.0,5330.0,37.0,82343.0,1212.0,233.0,114.0,160.0,8361.0
2025-07-02,Facebook,Clearance Event,Conversions,AD1699,Short Video 4,Gujarat,West,Mobile,18-24,Female,60172.0,31552.0,820.0,6121.0,40.0,52646.0,837.0,132.0,70.0,117.0,7243.0
2025-07-02,Facebook,Brand Awareness,Engagement,AD1700,Stories 5,Uttar Pradesh,North,Desktop,25-34,Female,140780.0,53806.0,1286.0,10109.0,35.0,46554.0,1709.0,310.0,179.0,247.0,2479.0
2025-07-02,Facebook,Monsoon Launch,Traffic,AD1701,Stories 4,Delhi,North,Desktop,18-24,Female,110628.0,74246.0,2104.0,7548.0,0.0,0.0,1081.0,164.0,80.0,154.0,1557.0
2025-07-02,Facebook,Brand Awareness,Engagement,AD1702,Carousel 5,Maharashtra,West,Desktop,35-44,Male,99889.0,48778.0,579.0,6982.0,6.0,8672.0,622.0,92.0,58.0,90.0,943.0
2025-07-02,Facebook,Summer Sale,Conversions,AD1703,Static Image 4,Telangana,South,Desktop,35-44,Female,120367.0,42497.0,714.0,10704.0,51.0,98190.0,185.0,30.0,25.0,28.0,314.0
2025-07-02,Facebook,Monsoon Launch,Traffic,AD1704,Static Image 4,Uttar Pradesh,North,Desktop,35-44,Female,31989.0,16900.0,400.0,1561.0,5.0,6401.0,448.0,69.0,41.0,58.0,737.0
2025-07-02,Instagram,Monsoon Launch,Traffic,AD1705,Stories 3,Delhi,North,Mobile,35-44,Female,87404.0,45706.0,1663.0,5268.0,20.0,37802.0,1191.0,193.0,99.0,156.0,1826.0
2025-07-02,Instagram,Clearance Event,Conversions,AD1706,Static Image 4,Karnataka,South,Mobile,18-24,Male,80777.0,48510.0,1432.0,4625.0,72.0,101329.0,298.0,46.0,26.0,46.0,447.0
2025-07-02,Instagram,Clearance Event,Conversions,AD1707,Carousel 3,Delhi,North,Desktop,35-44,Female,42212.0,15654.0,474.0,2711.0,17.0,19196.0,626.0,92.0,55.0,86.0,959.0
2025-07-02,Instagram,Clearance Event,Conversions,AD1708,Short Video 4,West Bengal,East,Mobile,18-24,Female,97951.0,50099.0,2131.0,7882.0,145.0,104281.0,2092.0,358.0,201.0,279.0,12715.0
2025-07-02,Instagram,Monsoon Launch,Traffic,AD1709,Short Video 2,Tamil Nadu,South,Mobile,35-44,Female,132450.0,98567.0,2846.0,7849.0,33.0,33303.0,2317.0,427.0,228.0,299.0,16846.0
2025-07-02,Instagram,Monsoon Launch,Traffic,AD1710,Stories 1,Tamil Nadu,South,Mobile,18-24,Male,133899.0,97710.0,2572.0,8210.0,39.0,82287.0,1179.0,197.0,110.0,167.0,1826.0
2025-07-02,Instagram,Brand Awareness,Engagement,AD1711,Static Image 2,Delhi,North,Desktop,25-34,Female,113483.0,73841.0,1498.0,6762.0,1.0,1864.0,1149.0,187.0,89.0,193.0,1768.0
2025-07-02,Instagram,Summer Sale,Conversions,AD1712,Short Video 1,Uttar Pradesh,North,Desktop,35-44,Female,48119.0,24538.0,542.0,3334.0,36.0,60439.0,1020.0,182.0,82.0,124.0,6247.0
2025-07-02,Instagram,Brand Awareness,Engagement,AD1713,Stories 2,Maharashtra,West,Mobile,35-44,Male,34924.0,13454.0,664.0,2165.0,3.0,7815.0,698.0,109.0,60.0,94.0,1112.0
2025-07-02,Instagram,Summer Sale,Conversions,AD1714,Static Image 1,Maharashtra,West,Mobile,25-34,Male,31948.0,20516.0,296.0,2578.0,7.0,14575.0,421.0,78.0,35.0,52.0,680.0
2025-07-02,Instagram,Brand Awareness,Engagement,AD1715,Short Video 2,Gujarat,West,Mobile,35-44,Female,37615.0,23738.0,504.0,1942.0,8.0,10517.0,415.0,60.0,37.0,53.0,4388.0
2025-07-02,Instagram,Clearance Event,Conversions,AD1716,Stories 4,Delhi,North,Desktop,35-44,Female,57941.0,24561.0,831.0,4163.0,9.0,10075.0,820.0,140.0,71.0,124.0,1249.0
2025-07-02,Instagram,Clearance Event,Conversions,AD1717,Stories 2,Rajasthan,North,Mobile,25-34,Male,68993.0,30236.0,1017.0,3959.0,47.0,73708.0,750.0,131.0,61.0,113.0,1147.0
2025-07-02,Instagram,Monsoon Launch,Traffic,AD1718,Static Image 4,Telangana,South,Desktop,25-34,Male,75173.0,55371.0,1158.0,4088.0,4.0,8768.0,1350.0,215.0,104.0,187.0,2011.0
2025-07-02,Instagram,Brand Awareness,Engagement,AD1719,Short Video 4,Telangana,South,Desktop,18-24,Female,65064.0,45954.0,938.0,4281.0,0.0,0.0,1372.0,207.0,107.0,165.0,8469.0
2025-07-03,Facebook,Summer Sale,Conversions,AD1720,Short Video 3,Uttar Pradesh,North,Mobile,25-34,Male,66136.0,43587.0,1050.0,6231.0,41.0,71843.0,864.0,143.0,74.0,105.0,7903.0
2025-07-03,Facebook,Monsoon Launch,Traffic,AD1721,Carousel 1,Telangana,South,Desktop,35-44,Male,96147.0,47164.0,1153.0,5489.0,13.0,28262.0,1461.0,237.0,118.0,186.0,2201.0
2025-07-03,Facebook,Brand Awareness,Engagement,AD1722,Short Video 3,Telangana,South,Mobile,18-24,Male,102106.0,43570.0,1031.0,8143.0,7.0,9379.0,2217.0,353.0,172.0,326.0,13473.0
2025-07-03,Facebook,Monsoon Launch,Traffic,AD1723,Stories 1,Karnataka,South,Mobile,45-54,Female,26535.0,13223.0,451.0,1836.0,7.0,9338.0,547.0,86.0,54.0,76.0,831.0
2025-07-03,Facebook,Summer Sale,Conversions,AD1724,Short Video 4,Uttar Pradesh,North,Mobile,45-54,Male,82270.0,38838.0,1485.0,5378.0,107.0,175090.0,2003.0,338.0,155.0,268.0,11108.0
2025-07-03,Facebook,Clearance Event,Conversions,AD1725,Short Video 1,Rajasthan,North,Desktop,25-34,Unknown,92657.0,41348.0,830.0,7258.0,44.0,50830.0,846.0,137.0,82.0,133.0,10399.0
2025-07-03,Facebook,Clearance Event,Conversions,AD1726,Stories 5,Telangana,South,Mobile,18-24,Female,80173.0,36244.0,1496.0,7098.0,78.0,98697.0,658.0,101.0,47.0,87.0,937.0
2025-07-03,Facebook,Summer Sale,Conversions,AD1727,Carousel 4,Uttar Pradesh,North,Desktop,25-34,Female,46145.0,32099.0,434.0,3660.0,20.0,40529.0,234.0,29.0,19.0,25.0,321.0
2025-07-03,Facebook,Clearance Event,Conversions,AD1728,Carousel 2,Karnataka,South,Desktop,25-34,Male,67026.0,42128.0,785.0,5731.0,32.0,38665.0,679.0,83.0,58.0,96.0,931.0
2025-07-03,Facebook,Clearance Event,Conversions,AD1729,Short Video 2,Rajasthan,North,Mobile,25-34,Female,24304.0,15408.0,186.0,2175.0,8.0,8484.0,175.0,27.0,9.0,28.0,2755.0
2025-07-03,Facebook,Monsoon Launch,Traffic,AD1730,Short Video 2,Uttar Pradesh,North,Desktop,18-24,Male,38085.0,22414.0,660.0,2897.0,5.0,10647.0,493.0,67.0,35.0,73.0,4642.0
2025-07-03,Facebook,Brand Awareness,Engagement,AD1731,Short Video 4,Kerala,South,Desktop,25-34,Male,64177.0,35256.0,906.0,4412.0,2.0,3170.0,1333.0,262.0,108.0,191.0,8434.0
2025-07-03,Instagram,Brand Awareness,Engagement,AD1732,Carousel 5,Delhi,North,Desktop,25-34,Female,95543.0,39464.0,913.0,4260.0,5.0,9987.0,1664.0,229.0,134.0,225.0,2480.0
2025-07-03,Instagram,Summer Sale,Conversions,AD1733,Carousel 5,Maharashtra,West,Mobile,25-34,Female,55738.0,25319.0,647.0,3801.0,29.0,56455.0,597.0,96.0,48.0,65.0,806.0
2025-07-03,Instagram,Monsoon Launch,Traffic,AD1734,Stories 2,Kerala,South,Desktop,35-44,Male,64868.0,36034.0,1172.0,3288.0,16.0,11830.0,712.0,113.0,69.0,91.0,1113.0
2025-07-03,Instagram,Monsoon Launch,Traffic,AD1735,Static Image 3,Uttar Pradesh,North,Desktop,35-44,Male,37769.0,27613.0,588.0,2018.0,13.0,12936.0,499.0,93.0,38.0,63.0,746.0
2025-07-03,Instagram,Clearance Event,Conversions,AD1736,Stories 2,Karnataka,South,Mobile,18-24,Female,78341.0,46153.0,1491.0,6339.0,89.0,91843.0,914.0,120.0,70.0,104.0,1322.0
2025-07-03,Instagram,Summer Sale,Conversions,AD1737,Short Video 4,West Bengal,East,Desktop,18-24,Male,36418.0,19186.0,506.0,3054.0,30.0,61417.0,346.0,71.0,54.0,55.0,4162.0
2025-07-03,Instagram,Brand Awareness,Engagement,AD1738,Carousel 2,Tamil Nadu,South,Desktop,18-24,Female,118121.0,46324.0,2005.0,6563.0,22.0,14998.0,495.0,67.0,38.0,63.0,711.0
2025-07-03,Instagram,Monsoon Launch,Traffic,AD1739,Stories 2,Maharashtra,West,Desktop,25-34,Female,84623.0,55198.0,1200.0,5047.0,20.0,21316.0,974.0,164.0,63.0,146.0,1379.0
2025-07-03,Instagram,Summer Sale,Conversions,AD1740,Carousel 2,Delhi,North,Desktop,25-34,Female,45670.0,33338.0,733.0,2830.0,41.0,77537.0,570.0,92.0,49.0,93.0,865.0
2025-07-03,Instagram,Brand Awareness,Engagement,AD1741,Carousel 5,Delhi,North,Desktop,45-54,Male,45559.0,25110.0,773.0,2504.0,25.0,20371.0,732.0,122.0,54.0,97.0,1145.0
2025-07-03,Instagram,Brand Awareness,Engagement,AD1742,Short Video 1,Telangana,South,Desktop,25-34,Male,62790.0,41479.0,811.0,4064.0,5.0,9343.0,1083.0,182.0,70.0,166.0,7896.0
2025-07-04,Facebook,Clearance Event,Conversions,AD1743,Stories 2,Maharashtra,West,Desktop,35-44,Female,66158.0,40409.0,968.0,5400.0,58.0,56159.0,1002.0,157.0,98.0,133.0,1440.0
2025-07-04,Facebook,Clearance Event,Conversions,AD1744,Carousel 5,Kerala,South,Mobile,45-54,Male,52678.0,31241.0,595.0,4984.0,23.0,27957.0,880.0,139.0,69.0,114.0,1246.0
2025-07-04,Facebook,Brand Awareness,Engagement,AD1745,Static Image 2,Karnataka,South,Mobile,18-24,Male,30844.0,18716.0,242.0,2359.0,1.0,875.0,468.0,82.0,39.0,62.0,713.0
2025-07-04,Facebook,Clearance Event,Conversions,AD1746,Static Image 5,Uttar Pradesh,North,Mobile,18-24,Male,61754.0,21674.0,712.0,5450.0,31.0,30652.0,972.0,170.0,74.0,138.0,1429.0
2025-07-04,Facebook,Summer Sale,Conversions,AD1747,Stories 5,Maharashtra,West,Mobile,18-24,Female,59399.0,29856.0,650.0,5322.0,31.0,60919.0,775.0,123.0,71.0,104.0,1140.0
2025-07-04,Facebook,Brand Awareness,Engagement,AD1748,Carousel 2,Telangana,South,Mobile,35-44,Male,125602.0,55357.0,1522.0,7811.0,18.0,32045.0,2094.0,358.0,185.0,305.0,3113.0
2025-07-04,Facebook,Monsoon Launch,Traffic,AD1749,Short Video 3,Uttar Pradesh,North,Mobile,18-24,Female,76594.0,50148.0,1300.0,4021.0,14.0,20386.0,1332.0,204.0,107.0,183.0,9650.0
2025-07-04,Facebook,Clearance Event,Conversions,AD1750,Carousel 2,West Bengal,East,Desktop,25-34,Male,82849.0,40857.0,598.0,7520.0,20.0,17803.0,1337.0,197.0,121.0,181.0,1953.0
2025-07-04,Instagram,Clearance Event,Conversions,AD1751,Short Video 4,Rajasthan,North,Desktop,25-34,Female,70717.0,36719.0,828.0,4546.0,50.0,51566.0,1010.0,181.0,87.0,133.0,8455.0
2025-07-04,Instagram,Brand Awareness,Engagement,AD1752,Short Video 4,West Bengal,East,Mobile,35-44,Male,113838.0,66153.0,1765.0,8073.0,26.0,47878.0,1095.0,188.0,94.0,141.0,13284.0
2025-07-04,Instagram,Clearance Event,Conversions,AD1753,Carousel 4,Maharashtra,West,Mobile,25-34,Male,74753.0,32391.0,947.0,5676.0,54.0,65646.0,70.0,9.0,7.0,8.0,73.0
2025-07-04,Instagram,Brand Awareness,Engagement,AD1754,Stories 1,Maharashtra,West,Desktop,25-34,Female,69911.0,38607.0,763.0,3555.0,4.0,9308.0,481.0,93.0,44.0,53.0,770.0
2025-07-04,Instagram,Clearance Event,Conversions,AD1755,Carousel 4,Maharashtra,West,Mobile,35-44,Female,108680.0,43934.0,1201.0,7360.0,60.0,85969.0,723.0,134.0,71.0,93.0,1042.0
2025-07-04,Instagram,Summer Sale,Conversions,AD1756,Stories 1,Uttar Pradesh,North,Desktop,18-24,Female,86455.0,57583.0,1278.0,6290.0,72.0,131623.0,2009.0,342.0,178.0,281.0,2999.0
2025-07-04,Instagram,Clearance Event,Conversions,AD1757,Stories 1,Telangana,South,Mobile,35-44,Female,61272.0,45194.0,696.0,4274.0,47.0,57759.0,687.0,110.0,56.0,98.0,943.0
2025-07-04,Instagram,Monsoon Launch,Traffic,AD1758,Short Video 5,Maharashtra,West,Mobile,25-34,Male,27210.0,18402.0,661.0,1855.0,2.0,3516.0,386.0,65.0,30.0,44.0,3275.0
2025-07-05,Facebook,Brand Awareness,Engagement,AD1759,Carousel 2,Uttar Pradesh,North,Desktop,25-34,Female,39518.0,14718.0,385.0,3296.0,0.0,0.0,114.0,20.0,12.0,12.0,180.0
2025-07-05,Facebook,Monsoon Launch,Traffic,AD1760,Short Video 2,Maharashtra,West,Mobile,35-44,Female,85267.0,57102.0,1720.0,5733.0,31.0,33627.0,786.0,120.0,62.0,104.0,9743.0
2025-07-05,Facebook,Clearance Event,Conversions,AD1761,Static Image 2,Telangana,South,Desktop,18-24,Male,25308.0,10934.0,248.0,1853.0,12.0,12415.0,354.0,59.0,35.0,24.0,545.0
2025-07-05,Facebook,Monsoon Launch,Traffic,AD1762,Static Image 4,Karnataka,South,Desktop,18-24,Female,87922.0,32193.0,1513.0,5105.0,25.0,20238.0,301.0,54.0,22.0,45.0,457.0
2025-07-05,Facebook,Monsoon Launch,Traffic,AD1763,Stories 3,Karnataka,South,Mobile,18-24,Male,28284.0,14322.0,450.0,1661.0,5.0,11699.0,494.0,88.0,42.0,60.0,733.0
2025-07-05,Facebook,Brand Awareness,Engagement,AD1764,Short Video 5,West Bengal,East,Desktop,25-34,Female,25100.0,14585.0,318.0,1368.0,0.0,0.0,227.0,33.0,19.0,31.0,2918.0
2025-07-05,Facebook,Summer Sale,Conversions,AD1765,Stories 1,Kerala,South,Mobile,18-24,Male,77888.0,57070.0,929.0,5801.0,36.0,69731.0,727.0,135.0,70.0,99.0,1118.0
2025-07-05,Facebook,Monsoon Launch,Traffic,AD1766,Static Image 3,Telangana,South,Desktop,35-44,Female,80297.0,48957.0,844.0,5133.0,3.0,5281.0,495.0,75.0,46.0,52.0,706.0
2025-07-05,Facebook,Monsoon Launch,Traffic,AD1767,Carousel 2,Delhi,North,Desktop,18-24,Unknown,110677.0,80081.0,2009.0,6308.0,4.0,7636.0,974.0,186.0,91.0,124.0,1476.0
2025-07-05,Facebook,Clearance Event,Conversions,AD1768,Short Video 1,Karnataka,South,Mobile,25-34,Female,16872.0,7592.0,234.0,1663.0,10.0,11229.0,213.0,31.0,19.0,29.0,2002.0
2025-07-05,Instagram,Brand Awareness,Engagement,AD1769,Static Image 5,Kerala,South,Mobile,35-44,Female,63432.0,23237.0,932.0,2497.0,1.0,1799.0,210.0,36.0,20.0,28.0,383.0
2025-07-05,Instagram,Brand Awareness,Engagement,AD1770,Carousel 1,West Bengal,East,Desktop,18-24,Female,55460.0,33351.0,735.0,3639.0,5.0,10700.0,646.0,117.0,66.0,89.0,1019.0
2025-07-05,Instagram,Summer Sale,Conversions,AD1771,Short Video 5,Telangana,South,Desktop,25-34,Male,30580.0,20354.0,425.0,2537.0,19.0,18365.0,214.0,40.0,26.0,28.0,3349.0
2025-07-05,Instagram,Summer Sale,Conversions,AD1772,Stories 1,Delhi,North,Mobile,18-24,Male,62594.0,44128.0,947.0,4330.0,70.0,147598.0,543.0,79.0,32.0,75.0,792.0
2025-07-05,Instagram,Monsoon Launch,Traffic,AD1773,Short Video 5,Gujarat,West,Mobile,18-24,Female,99402.0,38250.0,1656.0,6549.0,11.0,24700.0,1296.0,202.0,94.0,163.0,11830.0
2025-07-05,Instagram,Summer Sale,Conversions,AD1774,Static Image 4,Tamil Nadu,South,Desktop,35-44,Female,45767.0,32865.0,464.0,3324.0,25.0,59034.0,61.0,9.0,2.0,10.0,83.0
2025-07-05,Instagram,Monsoon Launch,Traffic,AD1775,Short Video 5,West Bengal,East,Mobile,25-34,Female,74457.0,50238.0,1339.0,4400.0,45.0,70456.0,1391.0,248.0,118.0,183.0,9528.0
2025-07-05,Instagram,Clearance Event,Conversions,AD1776,Carousel 1,Telangana,South,Mobile,35-44,Male,59528.0,26011.0,737.0,3473.0,43.0,64666.0,993.0,166.0,90.0,135.0,1531.0
2025-07-05,Instagram,Brand Awareness,Engagement,AD1777,Stories 1,Tamil Nadu,South,Desktop,35-44,Female,79675.0,39990.0,1442.0,5336.0,1.0,810.0,642.0,100.0,49.0,78.0,963.0
2025-07-05,Instagram,Monsoon Launch,Traffic,AD1778,Stories 3,Rajasthan,North,Mobile,25-34,Male,134825.0,83126.0,2479.0,7934.0,29.0,45483.0,1012.0,191.0,78.0,142.0,1549.0
2025-07-05,Instagram,Brand Awareness,Engagement,AD1779,Short Video 3,Rajasthan,North,Mobile,18-24,Male,83198.0,30359.0,1516.0,5528.0,1.0,782.0,1118.0,182.0,91.0,131.0,10025.0
2025-07-06,Facebook,Brand Awareness,Engagement,AD1780,Stories 2,Uttar Pradesh,North,Desktop,25-34,Female,44402.0,23531.0,537.0,2903.0,11.0,7664.0,426.0,65.0,27.0,65.0,665.0
